,Actual,Predicted,Error
12535,141965.6171,143311.78125,1812157.9187452141
12536,80319.4484,79550.4609375,591341.7174821794
12537,192772.2336,192194.1875,334137.2937252179
12538,180059.118,181232.078125,1375835.4548400445
12539,141538.0935,144890.9375,11241562.88833608
12540,306651.6405,313318.4375,44446182.23920927
12541,229858.3258,229064.875,629564.1720206264
12542,111589.972,113993.921875,5778975.001512543
12543,401078.4217,398734.28125,5494994.449326232
12544,172641.8538,175627.3125,8912963.649405621
12545,140894.7081,140217.46875,458653.1371884075
12546,269450.5659,268194.46875,1577780.0502380894
12547,98294.42987,103378.515625,25847927.964193847
12548,326333.2989,327054.90625,520717.1675740307
12549,170565.2404,171991.4375,2034038.1680483823
12550,140802.4402,136989.953125,14535057.697042147
12551,281294.9345,280405.34375,791371.7024855161
12552,151846.949,149138.859375,7333749.417032604
12553,132651.7688,132307.203125,118725.50438819925
12554,373116.699,374341.59375,1500367.1485775078
12555,159648.7334,158089.0,2432768.279075552
12556,193544.4641,191264.0,5200516.511388864
12557,215315.2447,214770.5,296746.7881781011
12558,188508.7401,186385.40625,4508546.638555803
12559,97002.44352,92049.953125,24527161.112567265
12560,126399.2011,126970.8203125,326748.52409911365
12561,442462.5442,444662.625,4840355.526528623
12562,177960.2765,177921.234375,1524.2875245161886
12563,194714.7817,194206.875,257969.21590488215
12564,121485.7325,119235.359375,5064179.201722258
12565,179291.3614,176860.90625,5907112.236161495
12566,160847.1228,160348.171875,248952.02555836752
12567,198829.1377,199586.78125,574023.7488566146
12568,224886.9414,224380.984375,255992.51114686136
12569,206250.3915,205551.0,489148.4702722471
12570,222413.275,225424.265625,9066064.543837925
12571,174801.273,174108.0625,480540.79731023125
12572,220476.6963,221334.6875,736148.899277422
12573,168956.6154,169176.5625,48376.72679840574
12574,253848.4281,251610.1875,5009720.983488316
12575,339779.4833,337318.8125,6054900.785972747
12576,382194.5281,390936.25,76417701.77693968
12577,237152.4935,237557.5,164030.26504224076
12578,136391.6913,135082.203125,1714759.280464846
12579,165264.7812,158995.296875,39306433.70142067
12580,214045.8464,212413.40625,2664860.843332053
12581,246357.5078,246669.953125,97622.08111436054
12582,175754.2479,173150.5625,6779177.662173095
12583,220679.3286,219022.09375,2746427.348054549
12584,220264.9683,215660.359375,21202423.352189727
12585,180557.485,182989.0625,5912569.1385063175
12586,246917.1344,247858.90625,886934.2174524039
12587,835336.7581,844058.5,76068781.770216
12588,234408.5954,234614.890625,42557.71985780432
12589,184001.0368,181886.109375,4472918.013017138
12590,163873.8484,164039.0625,27295.698838813954
12591,258726.6171,256509.171875,4917063.325875315
12592,188990.4045,186097.71875,8367630.848253087
12593,259639.2312,258065.484375,2476679.06919761
12594,204390.0117,205323.78125,871925.5725071974
12595,410561.2627,410448.125,12800.139161294785
12596,177807.2517,180627.1875,7952037.9161216775
12597,229969.9991,233788.796875,14583216.446345055
12598,331308.4256,341648.875,106924893.79396
12599,190497.2805,192507.953125,4042804.404924417
12600,205290.8538,205395.765625,11006.491024828172
12601,266815.1493,267673.15625,736175.9262483196
12602,185097.00193,186415.578125,1738643.182020682
12603,241109.7917,244320.421875,10308146.12062052
12604,123056.1408,119825.7890625,10435172.347969228
12605,413567.6417,409992.09375,12784543.142749047
12606,198174.8769,198370.6875,38341.79107235885
12607,195052.132,195175.3125,15173.43558024696
12608,306634.0015,312463.25,33980138.0747521
12609,247244.8952,245630.359375,2606725.9302084274
12610,270703.7949,268839.1875,3476760.7561346814
12611,256634.5274,257101.4375,218005.0414820177
12612,177928.8796,176329.765625,2557165.505040255
12613,161099.7755,162388.25,1660166.5371502787
12614,162823.6458,162561.75,68589.41005763916
12615,272101.7991,271293.15625,653903.2588561287
12616,126410.9002,129777.390625,11333257.781616656
12617,163604.1194,166415.59375,7904388.020707945
12618,171896.9573,172359.421875,213873.48312992218
12619,164982.4782,162800.78125,4759801.581639356
12620,194607.1201,193709.875,805048.7694740102
12621,279424.0115,281033.375,2590050.875132178
12622,194745.706,198977.171875,17905303.451289468
12623,119351.4515,118871.1015625,230736.06245624967
12624,199384.9884,199209.71875,30719.450211123203
12625,288879.2503,293258.15625,19174817.318945277
12626,212915.1772,213979.9375,1133714.4964560783
12627,158666.6118,159102.03125,189590.0974382909
12628,198984.0997,197926.40625,1118715.4341728846
12629,188858.3606,187570.125,1659550.9611073975
12630,301947.8486,307473.78125,30535931.65233573
12631,201268.1715,200922.59375,119423.98129506025
12632,182161.0551,184433.390625,5163508.738177036
12633,437484.638,439343.71875,3456181.2350206473
12634,201679.3913,202243.875,318641.8475657031
12635,251599.7542,249502.875,4396902.379392622
12636,188882.9841,192981.25,16795783.387102798
12637,253391.0632,249046.578125,18874550.56689779
12638,220885.3744,221240.875,126380.67660035957
12639,207561.9888,203738.890625,14616079.655688269
12640,324858.1004,325828.625,941917.9992051683
12641,194426.508,191365.625,9369004.73968901
12642,223319.4439,220515.765625,7860611.869707048
12643,130237.1915,131307.234375,1144991.7543382638
12644,225682.7956,225981.9375,89485.8763356027
12645,206179.2364,209488.953125,10954224.799744762
12646,217701.0554,222006.34375,18535507.77664562
12647,238321.9077,240082.28125,3098915.035539565
12648,191189.802,190330.171875,738963.9518075088
12649,187215.7738,187152.0625,4059.1297476894124
12650,229890.9691,228205.78125,2839858.0897875805
12651,214857.495,209026.0625,34005605.0020562
12652,151847.6831,153477.921875,2657678.4635135178
12653,288348.0342,288210.375,18950.055344638513
12654,198995.351,198079.34375,839069.2820525535
12655,198196.3542,197910.15625,81909.2665842034
12656,752614.1952,758187.75,31064513.108603504
12657,217433.4968,219868.703125,5930229.845320038
12658,406883.5129,412211.875,28391442.668716703
12659,193791.6059,191115.953125,7159117.772365174
12660,459498.4316,456143.0,11258921.222278632
12661,214617.0001,213540.4375,1158987.0317187703
12662,125217.7775,126041.390625,678338.5796722714
12663,117799.4979,118875.078125,1156872.820411046
12664,155643.1538,153082.6875,6555987.67343569
12665,212760.6203,215705.828125,8674249.132441174
12666,271761.5686,271826.0625,4159.4631372101685
12667,127670.9194,125956.9296875,2937760.734555829
12668,289530.1618,293300.75,14217335.373979228
12669,260143.9528,259258.078125,784773.939806354
12670,246037.6857,247433.953125,1949562.7221161255
12671,139095.6908,140367.296875,1616982.0099768771
12672,107387.2733,104879.515625,6288848.556521409
12673,237266.0079,241956.5625,22001302.45558119
12674,173988.4147,172737.90625,1563771.3835213874
12675,170214.3389,171822.53125,2586282.6345985145
12676,96628.73594,96747.84375,14186.670402996418
12677,158859.5639,158765.3125,8883.326401961562
12678,233382.356,231874.515625,2273582.59648014
12679,158670.7503,157964.625,498612.9393001101
12680,263044.8262,263032.875,142.8311814402493
12681,163169.9358,160559.21875,6815843.515160737
12682,169944.9245,169168.578125,602713.6939756309
12683,211937.3981,214439.140625,6258715.66139342
12684,230762.0562,229085.3125,2811469.4354896625
12685,180675.5626,177534.8125,9864311.19065004
12686,360951.7838,364049.96875,9598749.984406654
12687,191516.2404,191677.578125,26029.8615081725
12688,209890.8572,210054.125,26656.37451684047
12689,324827.1306,328212.21875,11458821.783270592
12690,176742.915,177530.625,620487.0440999871
12691,201772.8202,202515.546875,551642.9137565744
12692,208621.0157,208553.875,4507.8735964885245
12693,160627.3684,163357.828125,7455410.309847039
12694,226056.0695,228679.0,6879764.407830185
12695,267691.9609,268245.9375,306890.0733475539
12696,250936.6638,250155.875,609631.1502054547
12697,252970.9276,252950.203125,429.50386402543586
12698,238770.7528,237777.703125,986147.6570175807
12699,260876.2321,265515.53125,21523096.60319078
12700,178599.9802,178177.6875,178331.12447328228
12701,143276.8394,145694.890625,5846971.726724015
12702,153858.3973,152606.875,1566308.0673973188
12703,149197.5864,149623.734375,181602.09659660052
12704,172641.1873,171198.96875,2079994.345964075
12705,164185.0095,161924.109375,5111669.375224951
12706,219614.7078,219669.0625,2954.43341208959
12707,342578.7884,345470.5625,8362357.445430698
12708,212522.3185,210716.921875,3259456.973561369
12709,196208.1268,197518.625,1717405.5322032447
12710,146514.6436,149650.046875,9830753.696880661
12711,205196.2299,206504.796875,1712347.5280606356
12712,185518.27019,187666.375,4614354.274745093
12713,137597.3969,135927.75,2787720.7706795847
12714,161122.9858,159705.796875,2008424.4491426412
12715,238818.9007,244541.875,32752434.83846051
12716,325331.9724,326514.09375,1397410.8861257567
12717,140491.3909,142893.359375,5769452.554893833
12718,302282.3168,306996.5,22223523.24316251
12719,391882.5721,397326.8125,29639753.532992266
12720,233606.2455,233762.359375,24371.54196751875
12721,157775.5887,155045.90625,7451166.277837964
12722,180722.0898,183927.140625,10272350.790833265
12723,153903.13,152523.796875,1902559.8697222786
12724,148392.8013,148021.734375,137690.6628289496
12725,680819.236,679074.25,3044976.140196117
12726,133806.7218,136823.0,9097934.179795245
12727,153814.8012,156841.734375,9162324.445915658
12728,143811.1283,143433.25,142792.00961089847
12729,177671.6897,176041.265625,2658282.6643395666
12730,424048.4839,426910.90625,8193461.709779568
12731,137395.2549,135648.0625,3052681.28261776
12732,119504.7358,116307.2265625,10224065.3238978
12733,224971.6911,225159.921875,35430.82465710199
12734,359521.214,361575.46875,4219962.577897652
12735,265541.2473,275473.71875,98653989.10506533
12736,213890.8482,210302.796875,12874112.310834311
12737,183801.5846,185383.796875,2503395.6831606696
12738,135755.7755,137388.1875,2664768.9377440363
12739,140335.7371,141119.34375,614039.3819242249
12740,274818.0118,275887.15625,1143069.8549658486
12741,161932.3997,162626.71875,482078.94319289
12742,156427.1477,156184.96875,58650.64382310316
12743,149065.7817,148251.203125,663538.2548490181
12744,174108.61992,175765.8125,2746287.247207065
12745,132579.6804,131269.203125,1717350.688291457
12746,133629.6531,132575.40625,1111436.4207349138
12747,164622.8774,163397.53125,1501473.1873198166
12748,260418.3996,261531.5625,1239131.6419364004
12749,211451.8666,213480.328125,4114656.1584052914
12750,414667.4984,415588.34375,847956.1586166553
12751,297305.6323,296622.875,466157.5307032866
12752,143766.3902,141263.875,6262582.326231012
12753,166078.0795,162040.078125,16305455.10450183
12754,277294.2026,276627.375,444659.048121785
12755,342187.8448,341209.15625,957831.2779011432
12756,211708.7242,211756.1875,2252.7648468902917
12757,283636.0191,280597.125,9234877.351014663
12758,188386.3065,184952.359375,11791992.857295807
12759,342778.8031,343796.3125,1035325.379088321
12760,267126.6286,269120.1875,3974277.0877692243
12761,207105.4058,210061.328125,8737476.79143336
12762,151399.8941,151865.625,216905.27121480537
12763,333591.0286,331451.09375,4579321.162244607
12764,166249.2757,169024.84375,7703778.000180812
12765,117276.3704,117361.140625,7185.991046550661
12766,301620.9344,302631.875,1022000.8967283047
12767,254532.4191,258010.75,12098785.849894816
12768,139051.9961,138040.0625,1024009.6108089385
12769,201051.9695,199301.390625,3064526.3975962885
12770,116702.4282,116393.078125,95697.46890250243
12771,226592.9426,228596.125,4012739.7276697224
12772,200095.0226,198869.671875,1501484.3992580173
12773,244284.9846,243619.609375,442724.1900437955
12774,137662.5353,135589.1875,4298771.099764793
12775,285260.0196,284077.84375,1397539.7403232215
12776,174971.2029,174314.5625,431176.6149121651
12777,223450.4063,225515.59375,4264999.203637493
12778,178088.3298,177896.78125,36690.847007105105
12779,255987.438,256633.828125,417820.19369752257
12780,154073.1726,156651.84375,6649544.89984237
12781,133058.2252,132674.21875,147460.9536415919
12782,195028.7378,196131.453125,1215981.08798985
12783,161017.6658,162422.421875,1973339.6302494395
12784,165847.3288,165967.296875,14392.339019208406
12785,234864.0485,237367.890625,6269225.386924493
12786,206666.0267,207211.796875,297865.0839195441
12787,159003.0304,160104.234375,1212650.1945558256
12788,158004.798,159454.375,2101273.4789289716
12789,218094.1598,219638.015625,2383490.8083864492
12790,273948.0846,272562.59375,1919584.895433728
12791,188652.4924,184776.53125,15023074.836309232
12792,210847.2253,212500.265625,2732542.3160761353
12793,335504.1206,338729.84375,10405289.840445768
12794,407071.0024,413070.90625,35998846.209244855
12795,186800.5691,188753.625,3814427.348524836
12796,162819.858,162642.109375,31594.573689393274
12797,163753.9224,163094.734375,434528.8523034143
12798,165395.5777,166763.296875,1870655.741662696
12799,200171.1147,201052.625,777060.4090060802
12800,208209.9763,209263.171875,1109220.919199561
12801,181015.7579,181111.921875,9247.510087801225
12802,179624.2116,181448.46875,3327914.1493260874
12803,207387.489,206740.90625,418069.2525975643
12804,335564.069,338007.375,5969744.209635913
12805,167994.4841,169864.328125,3496316.677828195
12806,190059.7588,187395.84375,7096443.393616559
12807,158510.4921,157609.53125,811730.4532327282
12808,231745.1444,231987.625,58796.841376364784
12809,229637.0662,230309.828125,452608.6077297041
12810,156657.861,157026.390625,135814.08450263736
12811,159349.3114,162871.765625,12407683.767220309
12812,209091.1635,208428.3125,439371.44820099353
12813,174470.4527,172767.015625,2901697.8684845367
12814,290002.8689,288901.59375,1212806.9560075253
12815,168999.5884,170418.34375,2012866.7431536003
12816,172702.7529,170326.34375,5647320.448203686
12817,144758.1868,149314.5625,20760559.51955053
12818,220152.975,218676.0625,2181270.5326562673
12819,84635.60354,87827.1953125,10186258.042289715
12820,149433.3325,154673.578125,27460174.21033175
12821,164315.694,164050.390625,70385.88078638457
12822,253054.6885,250128.828125,8560658.933995077
12823,150587.5371,151443.796875,733180.8022830732
12824,271881.581,272632.375,563691.6304359916
12825,158843.2251,160350.921875,2273149.565345369
12826,172960.8262,176089.984375,9791630.884169266
12827,292036.8158,295360.40625,11046253.479331322
12828,165700.8346,168531.3125,8011605.142388399
12829,141609.8754,137510.71875,16803085.241239138
12830,294280.5188,297532.75,10577007.778253311
12831,216256.2875,210867.515625,29038862.320791077
12832,146385.8979,148873.015625,6185754.578009122
12833,182639.8918,184174.140625,2353919.457013843
12834,185218.1754,186054.90625,700118.5153417102
12835,206253.0491,206131.25,14835.02076081093
12836,219288.1566,217326.828125,3846809.386845777
12837,332090.9725,333437.4375,1812967.996225069
12838,167976.7299,170065.5,4362960.530653986
12839,235005.1135,236650.625,2707708.096632228
12840,218349.8292,218047.484375,91412.39320428511
12841,162588.7639,164269.28125,2824138.5636510532
12842,160277.4661,160655.53125,142933.25764452966
12843,205032.0096,208194.3125,10000159.631348472
12844,278279.5251,277172.34375,1225850.5417878847
12845,157857.2334,156548.0625,1713928.4454068032
